Id. de almacén;Fecha Entrega;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760671;CQUEZADA;ET8706514;VIVO FRUTILLA ALMACEN 20X7 GR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760671;CQUEZADA;ET8706522;VIVO LIMONADA ALMACEN 20X7 GR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760751;CAALVARE;ET17884;KEM XTR PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760751;CAALVARE;ET18503;KEM XTR PET1500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760751;CAALVARE;ET8706573;RED BULL TRADICIONAL 6PFX2 LAT;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760838;FVEGA;450128;MORENITA VRE330X20-TC;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760861;RASEGOV;450229;CRISTAL VRE1000X12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760861;RASEGOV;450417;HEINEKEN K2 VRE1000X12-TC;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760861;RASEGOV;450605;MORENITA VRE1200CCX10-TC;7
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760861;RASEGOV;450606;DORADA VRE1200CCX10-TC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760861;RASEGOV;450607;CRISTAL VRE1200CCX10-TC;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760863;FVEGA;ET13072;LIMON SODA PRB2500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760863;FVEGA;ET17272;PAP PRB2500X6-TR;4
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760863;FVEGA;ET17280;BILZ PRB2500X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760863;FVEGA;ET18406;PEPSI PRB2500X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760863;FVEGA;ET18481;CRUSH PRB2500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760863;FVEGA;ET18589;KEM PIN PRB2500X6-TR;4
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760863;FVEGA;ET19682;GINGER ALE PRB2500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET10367;LIMON SODA VRE1000X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET10405;KEM PIN VRE1000X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8109;LIMON SODA VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8265;PAP VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8567;KEM PIN VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8700184;KEM GRB 237 X 30;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8700192;BILZ GRB 237 X 30;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8700206;PAP GRB 237 X 30;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8701210;BILZ PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8701229;PAP PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8701253;KEM PRB 1250 X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET8707901;WATTS TUTTIFRUTILLA GRB237X30;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET870810K;PEPSI GRB 1250X12;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET9148;BILZ VRE1000X12-TR;4
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011760903;RASEGOV;ET9245;PAP VRE1000X12-TR;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;450133;ESCUDO 6PX4-LAT470CC;14
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;450237;CRISTAL 6PFX4-LAT470CC;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;450404;MORENITA 6PFX4-LAT350CC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;450583;ANDES LAT470X24;7
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;450590;ESCUDO SILVER 12PKX2-LAT350CC;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;450592;ESCUDO SILVER LAT470CX24;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;450709;ESCUDO NEGRA LATA 470X24;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761552;JRET;ET8700087;WATTS TUTIFRUTILLA GNB 300X24;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET47147;CATUN CG PET1600X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET47155;CATUN SG PET1600X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET4766K;KEM PIN PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET47678;LIMON SODA PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET8706530;MAS CACHANTUN CITRUS PET 1600X;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET8706611;MAS CACHANTUN UVA PET 1600 X6;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET870662K;MAS CACHANTUN PERA PET 1600 X6;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761562;HORMAZABAL;ET8707529;MAS CATUN WOM FRU BOS PET1.6X6;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761632;CESCOBAR;ET9199;BILZ PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761632;CESCOBAR;ET9296;PAP PET1500X6-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET13277;SEVEN UP PET2000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET14486;LIMON SODA PET3000X6-TR;11
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET17434;BILZ PET3000X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET17442;PAP PET3000X6-TR;7
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET17450;KEM PIN PET3000X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET17566;PEPSI PET3000X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET17612;SEVEN UP PET3000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761642;HEHUENCHU;ET17760;CRUSH PET3000X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761650;HORMAZABAL;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761650;HORMAZABAL;ET15881;WATTS TUTTIKIWI PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761650;HORMAZABAL;ET16004;WATTS DUR PET1500X6-TR;13
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761650;HORMAZABAL;ET16020;WATTS NAR PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761650;HORMAZABAL;ET16039;WATTS PIN PET1500X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761654;CESCOBAR;ET8706905;PEPSI ZERO 6PF-PET 2000-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O59-02;2009;Mixto;RGU00011761654;CESCOBAR;ET9350;CRUSH PET2000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Completo;178016200215923935;THARRIS;ET47147;CATUN CG PET1600X6-TR;100
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Completo;178016203314566515;LROMO;ET17450;KEM PIN PET3000X6-TR;60
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Completo;178016203314725264;LROMO;ET17566;PEPSI PET3000X6-TR;60
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760202;CQUEZADA;ET8702357;PURE LIFE BIDON S/GAS 6 LITROS;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760219;CQUEZADA;700386;SH_SPARKLING-IM2-BRUT-NAC-VNR7;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760219;CQUEZADA;700560;GATO-B-CB4-1500CCX8-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760219;CQUEZADA;700564;GATO-CS-CB4-2000CCX8-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760219;CQUEZADA;700575;STA_HELENA-B-CB4-2000CCX8-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;445225;MISTRAL 35GL VNR750CCX12;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;445460;CAMPANARIO SOUR MANGO 12G VNR7;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;445473;CAMPANARIO 35GL 700CCX12;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;445556;S-MORENA DORADO 39.5GL VNR750X;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;445696;MISTRAL NOBEL VNR750 X 06 TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;445761;MISTRAL 35GL VNR1000-TR X 12;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;445855;CAMPANARIO SOUR 16GL VNR700X12;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;ET11525;GATORADE COOL BLUE 6PKPET500;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;ET8700869;GATORADE FRUTAS TROP PET1000X1;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760228;CTORRES;ET8701849;GATORADE COOL BLUE PET1.0X12;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760339;CAALVARE;700043;SAN_PED_EX-BLANCO-NAC-VNR1500C;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760364;CAALVARE;445734;MISTRAL ICE 6PCX4-LAT310;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760364;CAALVARE;445785;ICEBERG ORANGE SPRITZ 5GL 4PCX;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760364;CAALVARE;445827;SOL DE CUBA LIMON 12GL VNR700X;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760364;CAALVARE;ET18503;KEM XTR PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760364;CAALVARE;ET8704023;RED BULL TRADIC LAT355X24;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760364;CAALVARE;ET870404K;RED BULL S. FREE LAT250X24;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760364;CAALVARE;ET8704090;RED BULL TRADIC LAT250X24;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450112;AUSTRAL LAGER 330 O/W 4PX6;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450304;KUNSTM-ARANDANO VNR330X12-TC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450360;CRISTAL 24P-LAT350CC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450507;DOLBEK MAQUI - VNR 12X330;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450535;GUAYACAN STOUT VNR 330X24 6,0;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450585;COORS LIGHT CANAST. 6PCX4-VNR3;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450630;HEINEKEN 0,0 CANAST. 6PCX4-VNR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760458;EMHERNANV;450651;SOL 24-VNR330-SO;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760460;JRET;450330;CRISTAL 0,0 6PX4CANASTILLO-VNR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760460;JRET;450469;LEMON STONES CANAST. 6PX4-VNR3;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760460;JRET;450485;KUNST- CHOCOLATE - 4PACKX6 VNR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760460;JRET;450557;KUNST- IPA - 4PACKX6 VNR 330 5;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760460;JRET;ET870337K;WATTS SEL NAR-VAL GNB 1000X6;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760479;HEHUENCHU;450407;ESCUDO NEGRA 6PX4-LAT350CC;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760479;HEHUENCHU;450536;HEINEKEN 12PKX2-LAT350CC;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760479;HEHUENCHU;450600;ESCUDO SILVER 6PFX4-LAT350CC;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760479;HEHUENCHU;450660;KUNSTM-TOROBAYO LATA 24X470CC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760479;HEHUENCHU;450663;KUNST-LAGER- 6PACKX4 330 TC;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760479;HEHUENCHU;ET8700044;WATTS DAMASCO GNB 300X24;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760482;FFPAINEMT;ET49182;CATUN CG PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760482;FFPAINEMT;ET49190;CATUN SG PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760482;FFPAINEMT;ET8700397;CACHANTUN MAS WOMAN FRUTOS DEL;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760482;FFPAINEMT;ET8702705;MAS GRANADA PET500X12 S/G;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760482;FFPAINEMT;ET870287K;WOMAN LIMON JENGIBRE PET500X12;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760484;RASEGOV;450605;MORENITA VRE1200CCX10-TC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760490;FVEGA;ET829K;PAP PRB2000X9-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760494;JBRAVO;ET8265;PAP VRE350X24-TC;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET1530K;PURE LIFE CON GAS PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET15474;SEVEN UP PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET47147;CATUN CG PET1600X6-TR;5
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET47155;CATUN SG PET1600X6-TR;51
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET47376;CRUSH PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET47384;PEPSI PET500X12-TR;4
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET47643;BILZ PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET47651;PAP PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET4766K;KEM PIN PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET47686;GINGER ALE PET500X12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET4797K;PEPSI LIG PET500X12-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET870175K;BILZ ZERO PET 500CC X 12-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET8706557;MAS CACHANTUN MANZANA PET 1600;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET8706565;MAS CACHANTUN GRANADA PET 1600;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET870662K;MAS CACHANTUN PERA PET 1600 X6;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET8706883;PEPSI ZERO 12PF-PET 500-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET8707529;MAS CATUN WOM FRU BOS PET1.6X6;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760495;HORMAZABAL;ET8708010;MAS LIMON NAR C/G 6PF-PET 1600;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760503;JRET;ET10189;AGUA TONICA PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760503;JRET;ET9091;GINGER ALE PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760503;JRET;ET9296;PAP PET1500X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET13277;SEVEN UP PET2000X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET14486;LIMON SODA PET3000X6-TR;1
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET16217;SEVEN UP LIG PET2000X6-TR;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET17450;KEM PIN PET3000X6-TR;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET18228;GINGER ALE PET3000X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET8707464;GINGER ALE LIGHT 6PF-PET 2.0;6
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET8708525;GINGER ALE ZERO 6PF-PET 2000;3
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760532;FFPAINEMT;ET870855K;KEM ZERO 6PF-PET 2.0;11
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760539;HEHUENCHU;ET1284K;CRUSH LIG PET2000X6-TR;10
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760539;HEHUENCHU;ET16640;KEM PIN 6PFX4-PET250-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760539;HEHUENCHU;ET47929;PEPSI LIG PET2000X6-TR;32
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760539;HEHUENCHU;ET8701768;PAP ZERO 6PFX4-PET250-TR;2
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760539;HEHUENCHU;ET8703752;BILZ ZERO PET 2000 X 6;14
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760544;ERAVELIZA;ET9156;BILZ PET2000X6-TR;62
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760554;JRET;ET1124K;WATTS TUTTIFRUT LIG PET1500X6;7
RGUA TCCU;08/07/2019 0:00:00;3020-SAN FERNANDO;O61-01;1025;Mixto;RGU00011760554;JRET;ET12580;WATTS DUR LIG PET1500X6-TR;8
